s,kW/m2,kW/m2,kW/m2,kW/m2,W/m2/K,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,W/m2/K,W/m2/K,W/m2/K,W/m2/K,W/m2/K,W/m2/K,W/m2/K,W/m2/K,W/m2/K,W/m2/K,W/m2/K,W/m2/K,W/m2/K,W/m2/K,W/m2/K,W/m2/K,W/m2/K,W/m2/K,W/m2/K,W/m2/K,W/m2/K,W/m2/K,W/m2/K,W/m2/K,W/m2/K,W/m2/K,W/m2/K,W/m2/K,W/m2/K,W/m2/K,W/m2/K,W/m2/K,W/m2/K,W/m2/K,W/m2/K,W/m2/K,W/m2/K,W/m2/K,W/m2/K,W/m2/K,W/m2/K,W/m2/K,W/m2/K,W/m2/K,W/m2/K,W/m2/K,W/m2/K,W/m2/K,W/m2/K,W/m2/K,W/m2/K,W/m2/K,W/m2/K,W/m2/K,W/m2/K,W/m2/K,W/m2/K,W/m2/K,W/m2/K,W/m2/K,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
Time,"GHF","THF","CHF","IHF","HTC","GHF-PROF-1","GHF-PROF-2","GHF-PROF-3","GHF-PROF-4","GHF-PROF-5","GHF-PROF-6","GHF-PROF-7","GHF-PROF-8","GHF-PROF-9","GHF-PROF-10","GHF-PROF-11","GHF-PROF-12","GHF-PROF-13","GHF-PROF-14","GHF-PROF-15","GHF-PROF-16","GHF-PROF-17","GHF-PROF-18","GHF-PROF-19","GHF-PROF-20","GHF-PROF-21","GHF-PROF-22","GHF-PROF-23","GHF-PROF-24","GHF-PROF-25","GHF-PROF-26","GHF-PROF-27","GHF-PROF-28","GHF-PROF-29","GHF-PROF-30","GHF-PROF-31","GHF-PROF-32","GHF-PROF-33","GHF-PROF-34","GHF-PROF-35","GHF-PROF-36","GHF-PROF-37","GHF-PROF-38","GHF-PROF-39","GHF-PROF-40","GHF-PROF-41","GHF-PROF-42","GHF-PROF-43","GHF-PROF-44","GHF-PROF-45","GHF-PROF-46","GHF-PROF-47","GHF-PROF-48","GHF-PROF-49","GHF-PROF-50","GHF-PROF-51","GHF-PROF-52","GHF-PROF-53","GHF-PROF-54","GHF-PROF-55","GHF-PROF-56","GHF-PROF-57","GHF-PROF-58","GHF-PROF-59","GHF-PROF-60","THF-PROF-1","THF-PROF-2","THF-PROF-3","THF-PROF-4","THF-PROF-5","THF-PROF-6","THF-PROF-7","THF-PROF-8","THF-PROF-9","THF-PROF-10","THF-PROF-11","THF-PROF-12","THF-PROF-13","THF-PROF-14","THF-PROF-15","THF-PROF-16","THF-PROF-17","THF-PROF-18","THF-PROF-19","THF-PROF-20","THF-PROF-21","THF-PROF-22","THF-PROF-23","THF-PROF-24","THF-PROF-25","THF-PROF-26","THF-PROF-27","THF-PROF-28","THF-PROF-29","THF-PROF-30","THF-PROF-31","THF-PROF-32","THF-PROF-33","THF-PROF-34","THF-PROF-35","THF-PROF-36","THF-PROF-37","THF-PROF-38","THF-PROF-39","THF-PROF-40","THF-PROF-41","THF-PROF-42","THF-PROF-43","THF-PROF-44","THF-PROF-45","THF-PROF-46","THF-PROF-47","THF-PROF-48","THF-PROF-49","THF-PROF-50","THF-PROF-51","THF-PROF-52","THF-PROF-53","THF-PROF-54","THF-PROF-55","THF-PROF-56","THF-PROF-57","THF-PROF-58","THF-PROF-59","THF-PROF-60","CHF-PROF-1","CHF-PROF-2","CHF-PROF-3","CHF-PROF-4","CHF-PROF-5","CHF-PROF-6","CHF-PROF-7","CHF-PROF-8","CHF-PROF-9","CHF-PROF-10","CHF-PROF-11","CHF-PROF-12","CHF-PROF-13","CHF-PROF-14","CHF-PROF-15","CHF-PROF-16","CHF-PROF-17","CHF-PROF-18","CHF-PROF-19","CHF-PROF-20","CHF-PROF-21","CHF-PROF-22","CHF-PROF-23","CHF-PROF-24","CHF-PROF-25","CHF-PROF-26","CHF-PROF-27","CHF-PROF-28","CHF-PROF-29","CHF-PROF-30","CHF-PROF-31","CHF-PROF-32","CHF-PROF-33","CHF-PROF-34","CHF-PROF-35","CHF-PROF-36","CHF-PROF-37","CHF-PROF-38","CHF-PROF-39","CHF-PROF-40","CHF-PROF-41","CHF-PROF-42","CHF-PROF-43","CHF-PROF-44","CHF-PROF-45","CHF-PROF-46","CHF-PROF-47","CHF-PROF-48","CHF-PROF-49","CHF-PROF-50","CHF-PROF-51","CHF-PROF-52","CHF-PROF-53","CHF-PROF-54","CHF-PROF-55","CHF-PROF-56","CHF-PROF-57","CHF-PROF-58","CHF-PROF-59","CHF-PROF-60","IHF-PROF-1","IHF-PROF-2","IHF-PROF-3","IHF-PROF-4","IHF-PROF-5","IHF-PROF-6","IHF-PROF-7","IHF-PROF-8","IHF-PROF-9","IHF-PROF-10","IHF-PROF-11","IHF-PROF-12","IHF-PROF-13","IHF-PROF-14","IHF-PROF-15","IHF-PROF-16","IHF-PROF-17","IHF-PROF-18","IHF-PROF-19","IHF-PROF-20","IHF-PROF-21","IHF-PROF-22","IHF-PROF-23","IHF-PROF-24","IHF-PROF-25","IHF-PROF-26","IHF-PROF-27","IHF-PROF-28","IHF-PROF-29","IHF-PROF-30","IHF-PROF-31","IHF-PROF-32","IHF-PROF-33","IHF-PROF-34","IHF-PROF-35","IHF-PROF-36","IHF-PROF-37","IHF-PROF-38","IHF-PROF-39","IHF-PROF-40","IHF-PROF-41","IHF-PROF-42","IHF-PROF-43","IHF-PROF-44","IHF-PROF-45","IHF-PROF-46","IHF-PROF-47","IHF-PROF-48","IHF-PROF-49","IHF-PROF-50","IHF-PROF-51","IHF-PROF-52","IHF-PROF-53","IHF-PROF-54","IHF-PROF-55","IHF-PROF-56","IHF-PROF-57","IHF-PROF-58","IHF-PROF-59","IHF-PROF-60","TGAS-PROF-1","TGAS-PROF-2","TGAS-PROF-3","TGAS-PROF-4","TGAS-PROF-5","TGAS-PROF-6","TGAS-PROF-7","TGAS-PROF-8","TGAS-PROF-9","TGAS-PROF-10","TGAS-PROF-11","TGAS-PROF-12","TGAS-PROF-13","TGAS-PROF-14","TGAS-PROF-15","TGAS-PROF-16","TGAS-PROF-17","TGAS-PROF-18","TGAS-PROF-19","TGAS-PROF-20","TGAS-PROF-21","TGAS-PROF-22","TGAS-PROF-23","TGAS-PROF-24","TGAS-PROF-25","TGAS-PROF-26","TGAS-PROF-27","TGAS-PROF-28","TGAS-PROF-29","TGAS-PROF-30","TGAS-PROF-31","TGAS-PROF-32","TGAS-PROF-33","TGAS-PROF-34","TGAS-PROF-35","TGAS-PROF-36","TGAS-PROF-37","TGAS-PROF-38","TGAS-PROF-39","TGAS-PROF-40","TGAS-PROF-41","TGAS-PROF-42","TGAS-PROF-43","TGAS-PROF-44","TGAS-PROF-45","TGAS-PROF-46","TGAS-PROF-47","TGAS-PROF-48","TGAS-PROF-49","TGAS-PROF-50","TGAS-PROF-51","TGAS-PROF-52","TGAS-PROF-53","TGAS-PROF-54","TGAS-PROF-55","TGAS-PROF-56","TGAS-PROF-57","TGAS-PROF-58","TGAS-PROF-59","TGAS-PROF-60","HTC-PROF-1","HTC-PROF-2","HTC-PROF-3","HTC-PROF-4","HTC-PROF-5","HTC-PROF-6","HTC-PROF-7","HTC-PROF-8","HTC-PROF-9","HTC-PROF-10","HTC-PROF-11","HTC-PROF-12","HTC-PROF-13","HTC-PROF-14","HTC-PROF-15","HTC-PROF-16","HTC-PROF-17","HTC-PROF-18","HTC-PROF-19","HTC-PROF-20","HTC-PROF-21","HTC-PROF-22","HTC-PROF-23","HTC-PROF-24","HTC-PROF-25","HTC-PROF-26","HTC-PROF-27","HTC-PROF-28","HTC-PROF-29","HTC-PROF-30","HTC-PROF-31","HTC-PROF-32","HTC-PROF-33","HTC-PROF-34","HTC-PROF-35","HTC-PROF-36","HTC-PROF-37","HTC-PROF-38","HTC-PROF-39","HTC-PROF-40","HTC-PROF-41","HTC-PROF-42","HTC-PROF-43","HTC-PROF-44","HTC-PROF-45","HTC-PROF-46","HTC-PROF-47","HTC-PROF-48","HTC-PROF-49","HTC-PROF-50","HTC-PROF-51","HTC-PROF-52","HTC-PROF-53","HTC-PROF-54","HTC-PROF-55","HTC-PROF-56","HTC-PROF-57","HTC-PROF-58","HTC-PROF-59","HTC-PROF-60","TWALL-PROF-1","TWALL-PROF-2","TWALL-PROF-3","TWALL-PROF-4","TWALL-PROF-5","TWALL-PROF-6","TWALL-PROF-7","TWALL-PROF-8","TWALL-PROF-9","TWALL-PROF-10","TWALL-PROF-11","TWALL-PROF-12","TWALL-PROF-13","TWALL-PROF-14","TWALL-PROF-15","TWALL-PROF-16","TWALL-PROF-17","TWALL-PROF-18","TWALL-PROF-19","TWALL-PROF-20","TWALL-PROF-21","TWALL-PROF-22","TWALL-PROF-23","TWALL-PROF-24","TWALL-PROF-25","TWALL-PROF-26","TWALL-PROF-27","TWALL-PROF-28","TWALL-PROF-29","TWALL-PROF-30","TWALL-PROF-31","TWALL-PROF-32","TWALL-PROF-33","TWALL-PROF-34","TWALL-PROF-35","TWALL-PROF-36","TWALL-PROF-37","TWALL-PROF-38","TWALL-PROF-39","TWALL-PROF-40","TWALL-PROF-41","TWALL-PROF-42","TWALL-PROF-43","TWALL-PROF-44","TWALL-PROF-45","TWALL-PROF-46","TWALL-PROF-47","TWALL-PROF-48","TWALL-PROF-49","TWALL-PROF-50","TWALL-PROF-51","TWALL-PROF-52","TWALL-PROF-53","TWALL-PROF-54","TWALL-PROF-55","TWALL-PROF-56","TWALL-PROF-57","TWALL-PROF-58","TWALL-PROF-59","TWALL-PROF-60"
 0.0000000E+000,-3.1239233E-003,-2.9677271E-003, 0.0000000E+000, 4.1564189E-001, 0.0000000E+000,-9.8532938E-004,-1.0796694E-003,-1.1818489E-003,-1.2894287E-003,-1.3990938E-003,-1.5068062E-003,-1.6081121E-003,-1.6986317E-003,-1.7747725E-003,-1.8347005E-003,-1.8795905E-003,-1.9150950E-003,-1.9527826E-003,-2.0109495E-003,-2.1137407E-003,-2.2871746E-003,-2.5509698E-003,-2.9067216E-003,-3.3262365E-003,-3.7475413E-003,-4.0868855E-003,-4.2687300E-003,-4.2618247E-003,-4.0969848E-003,-3.8473810E-003,-3.6324568E-003,-3.5910344E-003,-3.7905534E-003,-4.1585117E-003,-4.5128161E-003,-4.3651948E-003,-3.8554345E-003,-3.3787199E-003,-3.1239233E-003,-3.1447616E-003,-3.3280468E-003,-3.4908530E-003,-3.5069499E-003,-3.3356850E-003,-2.9928848E-003,-2.5422036E-003,-2.0652746E-003,-1.6319475E-003,-1.2839096E-003,-1.0332796E-003,-8.7062729E-004,-7.7564956E-004,-7.2596621E-004,-7.0237947E-004,-6.9092145E-004,-6.8280791E-004,-6.7340080E-004,-6.6093287E-004,-6.4538038E-004,-6.2761473E-004,-6.0882918E-004,-5.9018615E-004,-5.7262394E-004,-5.5677176E-004,-5.4293555E-004,-9.3606287E-004,-1.0256859E-003,-1.1227564E-003,-1.2249572E-003,-1.3291390E-003,-1.4314659E-003,-1.5277064E-003,-1.6137001E-003,-1.6860338E-003,-1.7429654E-003,-1.7856110E-003,-1.8193402E-003,-1.8551434E-003,-1.9104020E-003,-2.0080536E-003,-2.1728158E-003,-2.4234212E-003,-2.7613854E-003,-3.1599246E-003,-3.5601642E-003,-3.8825411E-003,-4.0552934E-003,-4.0487334E-003,-3.8921355E-003,-3.6550119E-003,-3.4508339E-003,-3.4114826E-003,-3.6010257E-003,-3.9505860E-003,-4.2871752E-003,-4.1469350E-003,-3.6626627E-003,-3.2097838E-003,-2.9677271E-003,-2.9875235E-003,-3.1616444E-003,-3.3163103E-003,-3.3316024E-003,-3.1689007E-003,-2.8432405E-003,-2.4150933E-003,-1.9620108E-003,-1.5503500E-003,-1.2197141E-003,-9.8161560E-004,-8.2709588E-004,-7.3686704E-004,-6.8966786E-004,-6.6726045E-004,-6.5637534E-004,-6.4866747E-004,-6.3973071E-004,-6.2788618E-004,-6.1311132E-004,-5.9623396E-004,-5.7838768E-004,-5.6067680E-004,-5.4399270E-004,-5.2893313E-004,-5.1578873E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.1778049E-001, 4.1768615E-001, 4.1758397E-001, 4.1747639E-001, 4.1736672E-001, 4.1725901E-001, 4.1715770E-001, 4.1706718E-001, 4.1699104E-001, 4.1693111E-001, 4.1688622E-001, 4.1685072E-001, 4.1681303E-001, 4.1675487E-001, 4.1665207E-001, 4.1647864E-001, 4.1621485E-001, 4.1585909E-001, 4.1543958E-001, 4.1501827E-001, 4.1467893E-001, 4.1449709E-001, 4.1450399E-001, 4.1466883E-001, 4.1491843E-001, 4.1513336E-001, 4.1517478E-001, 4.1497526E-001, 4.1460730E-001, 4.1425300E-001, 4.1440062E-001, 4.1491038E-001, 4.1538710E-001, 4.1564189E-001, 4.1562105E-001, 4.1543777E-001, 4.1527496E-001, 4.1525887E-001, 4.1543013E-001, 4.1577293E-001, 4.1622361E-001, 4.1670054E-001, 4.1713387E-001, 4.1748191E-001, 4.1773254E-001, 4.1789519E-001, 4.1799017E-001, 4.1803985E-001, 4.1806344E-001, 4.1807489E-001, 4.1808301E-001, 4.1809241E-001, 4.1810488E-001, 4.1812043E-001, 4.1813820E-001, 4.1815699E-001, 4.1817563E-001, 4.1819319E-001, 4.1820904E-001, 4.1822288E-001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001
